state_id,R_req,action_index,pair,regret,exact_optimal,near_1e-3,near_1e-2,source
trial05_episode01_task140,0.9999,27,"(7, 8)",6.47980718611126,False,False,False,original_1000_states
trial05_episode01_task180,0.99,27,"(7, 8)",17.82503173500291,False,False,False,original_1000_states
trial05_episode02_task014,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode02_task020,0.9999,27,"(7, 8)",12.591434913502226,False,False,False,original_1000_states
trial05_episode02_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode02_task100,0.9999,27,"(7, 8)",13.99872809777338,False,False,False,original_1000_states
trial05_episode02_task140,0.9999,27,"(7, 8)",19.426223118506172,False,False,False,original_1000_states
trial05_episode02_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode03_task019,0.9,27,"(7, 8)",18.211669938651998,False,False,False,supplemental_0.9_states
trial05_episode03_task020,0.9999,27,"(7, 8)",37.396803272441524,False,False,False,original_1000_states
trial05_episode03_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode03_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode03_task140,0.9999,27,"(7, 8)",22.504484459486633,False,False,False,original_1000_states
trial05_episode03_task180,0.99,27,"(7, 8)",24.584836571532946,False,False,False,original_1000_states
trial05_episode04_task020,0.9999,27,"(7, 8)",34.60094311227574,False,False,False,original_1000_states
trial05_episode04_task024,0.9,27,"(7, 8)",9.47856082866749,False,False,False,supplemental_0.9_states
trial05_episode04_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode04_task100,0.9999,27,"(7, 8)",1.5199190158657956,False,False,False,original_1000_states
trial05_episode04_task140,0.9999,27,"(7, 8)",6.330704915642549,False,False,False,original_1000_states
trial05_episode04_task180,0.99,27,"(7, 8)",36.528438063831594,False,False,False,original_1000_states
trial05_episode05_task020,0.9999,27,"(7, 8)",9.903647880775019,False,False,False,original_1000_states
trial05_episode05_task040,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode05_task060,0.999,27,"(7, 8)",5.141128778702743,False,False,False,original_1000_states
trial05_episode05_task100,0.9999,27,"(7, 8)",9.273995726866943,False,False,False,original_1000_states
trial05_episode05_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode05_task180,0.99,27,"(7, 8)",13.745541498010148,False,False,False,original_1000_states
trial05_episode06_task020,0.9999,27,"(7, 8)",12.580452845319257,False,False,False,original_1000_states
trial05_episode06_task049,0.9,27,"(7, 8)",18.227992245336804,False,False,False,supplemental_0.9_states
trial05_episode06_task060,0.999,27,"(7, 8)",4.398338953644647,False,False,False,original_1000_states
trial05_episode06_task100,0.9999,27,"(7, 8)",56.246136830908775,False,False,False,original_1000_states
trial05_episode06_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode06_task180,0.99,27,"(7, 8)",31.690466583729773,False,False,False,original_1000_states
trial05_episode07_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode07_task059,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode07_task060,0.999,27,"(7, 8)",16.605459462869362,False,False,False,original_1000_states
trial05_episode07_task100,0.9999,27,"(7, 8)",18.42694333696018,False,False,False,original_1000_states
trial05_episode07_task140,0.9999,27,"(7, 8)",71.98617548158367,False,False,False,original_1000_states
trial05_episode07_task180,0.99,27,"(7, 8)",29.62001953826461,False,False,False,original_1000_states
trial05_episode08_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode08_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode08_task084,0.9,27,"(7, 8)",36.687466069909085,False,False,False,supplemental_0.9_states
trial05_episode08_task100,0.9999,27,"(7, 8)",45.91454169749216,False,False,False,original_1000_states
trial05_episode08_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode08_task180,0.99,27,"(7, 8)",6.686734151314404,False,False,False,original_1000_states
trial05_episode09_task020,0.9999,27,"(7, 8)",27.89906138146828,False,False,False,original_1000_states
trial05_episode09_task060,0.999,27,"(7, 8)",30.088579141342088,False,False,False,original_1000_states
trial05_episode09_task099,0.9,26,"(6, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode09_task100,0.9999,26,"(6, 8)",53.00254473743067,False,False,False,original_1000_states
trial05_episode09_task140,0.9999,27,"(7, 8)",42.36958519787119,False,False,False,original_1000_states
trial05_episode09_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode10_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode10_task060,0.999,27,"(7, 8)",11.263249716654599,False,False,False,original_1000_states
trial05_episode10_task100,0.9999,27,"(7, 8)",66.99897242012536,False,False,False,original_1000_states
trial05_episode10_task102,0.9,27,"(7, 8)",23.17765517149705,False,False,False,supplemental_0.9_states
trial05_episode10_task140,0.9999,27,"(7, 8)",43.14755892624982,False,False,False,original_1000_states
trial05_episode10_task180,0.99,27,"(7, 8)",28.649138798117143,False,False,False,original_1000_states
trial05_episode11_task020,0.9999,27,"(7, 8)",81.80293258778492,False,False,False,original_1000_states
trial05_episode11_task060,0.999,27,"(7, 8)",38.572332770885325,False,False,False,original_1000_states
trial05_episode11_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode11_task109,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode11_task140,0.9999,27,"(7, 8)",3.3742440011477486,False,False,False,original_1000_states
trial05_episode11_task180,0.99,27,"(7, 8)",4.826380209638479,False,False,False,original_1000_states
trial05_episode12_task020,0.9999,27,"(7, 8)",39.007319847286674,False,False,False,original_1000_states
trial05_episode12_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode12_task100,0.9999,27,"(7, 8)",59.98194619455273,False,False,False,original_1000_states
trial05_episode12_task123,0.9,27,"(7, 8)",38.181168242698355,False,False,False,supplemental_0.9_states
trial05_episode12_task140,0.9999,27,"(7, 8)",17.944872278416234,False,False,False,original_1000_states
trial05_episode12_task180,0.99,27,"(7, 8)",21.641384910084344,False,False,False,original_1000_states
trial05_episode13_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode13_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode13_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode13_task134,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode13_task140,0.9999,27,"(7, 8)",0.462465247767085,False,False,False,original_1000_states
trial05_episode13_task180,0.99,27,"(7, 8)",20.206553308973138,False,False,False,original_1000_states
trial05_episode14_task020,0.9999,27,"(7, 8)",26.26995601902287,False,False,False,original_1000_states
trial05_episode14_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode14_task100,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial05_episode14_task140,0.9999,27,"(7, 8)",21.733747783671284,False,False,False,original_1000_states
trial05_episode14_task147,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode14_task180,0.99,27,"(7, 8)",22.08574163684395,False,False,False,original_1000_states
trial05_episode15_task020,0.9999,27,"(7, 8)",30.837282400933304,False,False,False,original_1000_states
trial05_episode15_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode15_task100,0.9999,27,"(7, 8)",59.589739241099885,False,False,False,original_1000_states
trial05_episode15_task140,0.9999,27,"(7, 8)",28.611168556362408,False,False,False,original_1000_states
trial05_episode15_task160,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode15_task180,0.99,27,"(7, 8)",2.3587354734675046,False,False,False,original_1000_states
trial05_episode16_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode16_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode16_task100,0.9999,27,"(7, 8)",46.439039936710216,False,False,False,original_1000_states
trial05_episode16_task140,0.9999,27,"(7, 8)",42.302522066301314,False,False,False,original_1000_states
trial05_episode16_task175,0.9,27,"(7, 8)",16.59240588820953,False,False,False,supplemental_0.9_states
trial05_episode16_task180,0.99,27,"(7, 8)",35.859735277412355,False,False,False,original_1000_states
trial05_episode17_task020,0.9999,27,"(7, 8)",13.084632734037925,False,False,False,original_1000_states
trial05_episode17_task060,0.999,27,"(7, 8)",18.90675536063926,False,False,False,original_1000_states
trial05_episode17_task100,0.9999,27,"(7, 8)",63.38025736279819,False,False,False,original_1000_states
trial05_episode17_task140,0.9999,27,"(7, 8)",43.37922324486895,False,False,False,original_1000_states
trial05_episode17_task178,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode17_task180,0.99,27,"(7, 8)",4.720448440625084,False,False,False,original_1000_states
trial05_episode18_task020,0.9999,27,"(7, 8)",38.32488452861466,False,False,False,original_1000_states
trial05_episode18_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode18_task100,0.9999,27,"(7, 8)",69.23929255147827,False,False,False,original_1000_states
trial05_episode18_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode18_task180,0.99,27,"(7, 8)",14.735673882712433,False,False,False,original_1000_states
trial05_episode18_task185,0.9,27,"(7, 8)",33.96373514376167,False,False,False,supplemental_0.9_states
trial05_episode19_task020,0.9999,27,"(7, 8)",31.372503867171496,False,False,False,original_1000_states
trial05_episode19_task060,0.999,27,"(7, 8)",15.843969333015757,False,False,False,original_1000_states
trial05_episode19_task100,0.9999,27,"(7, 8)",24.370956490641788,False,False,False,original_1000_states
trial05_episode19_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode19_task180,0.99,27,"(7, 8)",22.66442736562362,False,False,False,original_1000_states
trial05_episode19_task189,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial05_episode20_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode20_task060,0.999,27,"(7, 8)",24.01186189906445,False,False,False,original_1000_states
trial05_episode20_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode20_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial05_episode20_task180,0.99,27,"(7, 8)",24.102349258725926,False,False,False,original_1000_states
trial05_episode20_task199,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode01_task004,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode01_task020,0.9999,27,"(7, 8)",9.235083092096588,False,False,False,original_1000_states
trial06_episode01_task060,0.999,27,"(7, 8)",43.91174768101094,False,False,False,original_1000_states
trial06_episode01_task100,0.9999,27,"(7, 8)",22.88414325933592,False,False,False,original_1000_states
trial06_episode01_task140,0.9999,27,"(7, 8)",18.300946516810754,False,False,False,original_1000_states
trial06_episode01_task180,0.99,27,"(7, 8)",14.391246401871093,False,False,False,original_1000_states
trial06_episode02_task014,0.9,27,"(7, 8)",5.283856318468494,False,False,False,supplemental_0.9_states
trial06_episode02_task020,0.9999,27,"(7, 8)",45.94471922325586,False,False,False,original_1000_states
trial06_episode02_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode02_task100,0.9999,27,"(7, 8)",75.2072660110981,False,False,False,original_1000_states
trial06_episode02_task140,0.9999,27,"(7, 8)",44.291969363781114,False,False,False,original_1000_states
trial06_episode02_task180,0.99,27,"(7, 8)",25.46314733659462,False,False,False,original_1000_states
trial06_episode03_task019,0.9,27,"(7, 8)",0.28283283347715127,False,False,False,supplemental_0.9_states
trial06_episode03_task020,0.9999,27,"(7, 8)",39.614411168241745,False,False,False,original_1000_states
trial06_episode03_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode03_task100,0.9999,27,"(7, 8)",52.83846117841167,False,False,False,original_1000_states
trial06_episode03_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode03_task180,0.99,27,"(7, 8)",27.201151648724476,False,False,False,original_1000_states
trial06_episode04_task020,0.9999,27,"(7, 8)",41.751850972725336,False,False,False,original_1000_states
trial06_episode04_task024,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode04_task060,0.999,27,"(7, 8)",47.786776037028574,False,False,False,original_1000_states
trial06_episode04_task100,0.9999,27,"(7, 8)",72.71279407238994,False,False,False,original_1000_states
trial06_episode04_task140,0.9999,27,"(7, 8)",40.84640837334297,False,False,False,original_1000_states
trial06_episode04_task180,0.99,27,"(7, 8)",28.856268884988097,False,False,False,original_1000_states
trial06_episode05_task020,0.9999,27,"(7, 8)",91.62217832729897,False,False,False,original_1000_states
trial06_episode05_task040,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode05_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode05_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode05_task140,0.9999,27,"(7, 8)",7.2518066058610655,False,False,False,original_1000_states
trial06_episode05_task180,0.99,27,"(7, 8)",28.792105120460203,False,False,False,original_1000_states
trial06_episode06_task020,0.9999,27,"(7, 8)",32.68500923008875,False,False,False,original_1000_states
trial06_episode06_task049,0.9,27,"(7, 8)",0.9420795270877207,False,False,False,supplemental_0.9_states
trial06_episode06_task060,0.999,27,"(7, 8)",9.756021762794866,False,False,False,original_1000_states
trial06_episode06_task100,0.9999,27,"(7, 8)",50.875130546618415,False,False,False,original_1000_states
trial06_episode06_task140,0.9999,27,"(7, 8)",37.404836485968445,False,False,False,original_1000_states
trial06_episode06_task180,0.99,27,"(7, 8)",39.644745185270914,False,False,False,original_1000_states
trial06_episode07_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode07_task059,0.9,27,"(7, 8)",3.9965537642405806,False,False,False,supplemental_0.9_states
trial06_episode07_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode07_task100,0.9999,27,"(7, 8)",19.98569057473388,False,False,False,original_1000_states
trial06_episode07_task140,0.9999,27,"(7, 8)",2.4628667988132165,False,False,False,original_1000_states
trial06_episode07_task180,0.99,27,"(7, 8)",13.308044799615864,False,False,False,original_1000_states
trial06_episode08_task020,0.9999,27,"(7, 8)",36.57668182875908,False,False,False,original_1000_states
trial06_episode08_task060,0.999,27,"(7, 8)",16.333110041046567,False,False,False,original_1000_states
trial06_episode08_task084,0.9,27,"(7, 8)",5.49263160615746,False,False,False,supplemental_0.9_states
trial06_episode08_task100,0.9999,27,"(7, 8)",38.23945052342583,False,False,False,original_1000_states
trial06_episode08_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode08_task180,0.99,27,"(7, 8)",6.92125601044831,False,False,False,original_1000_states
trial06_episode09_task020,0.9999,27,"(7, 8)",36.439797362259746,False,False,False,original_1000_states
trial06_episode09_task060,0.999,27,"(7, 8)",7.602942351983465,False,False,False,original_1000_states
trial06_episode09_task099,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode09_task100,0.9999,27,"(7, 8)",48.003163084547495,False,False,False,original_1000_states
trial06_episode09_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode09_task180,0.99,27,"(7, 8)",17.357681657518185,False,False,False,original_1000_states
trial06_episode10_task020,0.9999,27,"(7, 8)",8.211215094728594,False,False,False,original_1000_states
trial06_episode10_task060,0.999,27,"(7, 8)",44.4456591250656,False,False,False,original_1000_states
trial06_episode10_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode10_task102,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode10_task140,0.9999,27,"(7, 8)",14.408146345376068,False,False,False,original_1000_states
trial06_episode10_task180,0.99,27,"(7, 8)",22.93064993589334,False,False,False,original_1000_states
trial06_episode11_task020,0.9999,27,"(7, 8)",19.599848916643793,False,False,False,original_1000_states
trial06_episode11_task060,0.999,27,"(7, 8)",31.33783029343123,False,False,False,original_1000_states
trial06_episode11_task100,0.9999,27,"(7, 8)",22.170450281753944,False,False,False,original_1000_states
trial06_episode11_task109,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode11_task140,0.9999,27,"(7, 8)",33.53454715046159,False,False,False,original_1000_states
trial06_episode11_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode12_task020,0.9999,27,"(7, 8)",36.81804469042944,False,False,False,original_1000_states
trial06_episode12_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode12_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode12_task123,0.9,27,"(7, 8)",44.11766147675863,False,False,False,supplemental_0.9_states
trial06_episode12_task140,0.9999,27,"(7, 8)",17.383695154893566,False,False,False,original_1000_states
trial06_episode12_task180,0.99,27,"(7, 8)",21.311240467133658,False,False,False,original_1000_states
trial06_episode13_task020,0.9999,27,"(7, 8)",47.397776362334824,False,False,False,original_1000_states
trial06_episode13_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode13_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode13_task134,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode13_task140,0.9999,27,"(7, 8)",45.34109819829796,False,False,False,original_1000_states
trial06_episode13_task180,0.99,27,"(7, 8)",25.806343120295764,False,False,False,original_1000_states
trial06_episode14_task020,0.9999,27,"(7, 8)",40.08891304380154,False,False,False,original_1000_states
trial06_episode14_task060,0.999,27,"(7, 8)",17.604088727329568,False,False,False,original_1000_states
trial06_episode14_task100,0.9999,27,"(7, 8)",61.94466961240494,False,False,False,original_1000_states
trial06_episode14_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode14_task147,0.9,27,"(7, 8)",107.78956511700757,False,False,False,supplemental_0.9_states
trial06_episode14_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode15_task020,0.9999,27,"(7, 8)",42.6882085560176,False,False,False,original_1000_states
trial06_episode15_task060,0.999,27,"(7, 8)",5.4945679838818435,False,False,False,original_1000_states
trial06_episode15_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode15_task140,0.9999,27,"(7, 8)",18.99987838268453,False,False,False,original_1000_states
trial06_episode15_task160,0.9,27,"(7, 8)",0.4828293867767357,False,False,False,supplemental_0.9_states
trial06_episode15_task180,0.99,27,"(7, 8)",6.68793977152378,False,False,False,original_1000_states
trial06_episode16_task020,0.9999,27,"(7, 8)",28.284209144290735,False,False,False,original_1000_states
trial06_episode16_task060,0.999,27,"(7, 8)",45.13029188724094,False,False,False,original_1000_states
trial06_episode16_task100,0.9999,27,"(7, 8)",61.97834468357074,False,False,False,original_1000_states
trial06_episode16_task140,0.9999,27,"(7, 8)",8.928147453850094,False,False,False,original_1000_states
trial06_episode16_task175,0.9,27,"(7, 8)",1.7491691317415032,False,False,False,supplemental_0.9_states
trial06_episode16_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode17_task020,0.9999,27,"(7, 8)",33.969321050806876,False,False,False,original_1000_states
trial06_episode17_task060,0.999,27,"(7, 8)",21.250454649087665,False,False,False,original_1000_states
trial06_episode17_task100,0.9999,27,"(7, 8)",51.71704099256333,False,False,False,original_1000_states
trial06_episode17_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode17_task178,0.9,27,"(7, 8)",18.35583991054223,False,False,False,supplemental_0.9_states
trial06_episode17_task180,0.99,27,"(7, 8)",5.586059643233881,False,False,False,original_1000_states
trial06_episode18_task020,0.9999,27,"(7, 8)",21.895468055883946,False,False,False,original_1000_states
trial06_episode18_task060,0.999,27,"(7, 8)",25.27988631027617,False,False,False,original_1000_states
trial06_episode18_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode18_task140,0.9999,27,"(7, 8)",38.35666462954764,False,False,False,original_1000_states
trial06_episode18_task180,0.99,27,"(7, 8)",19.825981837812584,False,False,False,original_1000_states
trial06_episode18_task185,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode19_task020,0.9999,27,"(7, 8)",28.416960130596813,False,False,False,original_1000_states
trial06_episode19_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode19_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode19_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode19_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode19_task189,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial06_episode20_task020,0.9999,27,"(7, 8)",36.866652843452144,False,False,False,original_1000_states
trial06_episode20_task060,0.999,27,"(7, 8)",20.949326636531566,False,False,False,original_1000_states
trial06_episode20_task100,0.9999,27,"(7, 8)",14.961947768513596,False,False,False,original_1000_states
trial06_episode20_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial06_episode20_task180,0.99,27,"(7, 8)",19.69473939994736,False,False,False,original_1000_states
trial06_episode20_task199,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode01_task004,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode01_task020,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode01_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode01_task100,0.9999,27,"(7, 8)",64.84196110933544,False,False,False,original_1000_states
trial07_episode01_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode01_task180,0.99,27,"(7, 8)",16.27231127572783,False,False,False,original_1000_states
trial07_episode02_task014,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode02_task020,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode02_task060,0.999,27,"(7, 8)",40.26859105244104,False,False,False,original_1000_states
trial07_episode02_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode02_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode02_task180,0.99,27,"(7, 8)",20.03507583886944,False,False,False,original_1000_states
trial07_episode03_task019,0.9,27,"(7, 8)",6.164829357527186,False,False,False,supplemental_0.9_states
trial07_episode03_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode03_task060,0.999,27,"(7, 8)",4.848798156422397,False,False,False,original_1000_states
trial07_episode03_task100,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode03_task140,0.9999,27,"(7, 8)",72.35639875788452,False,False,False,original_1000_states
trial07_episode03_task180,0.99,27,"(7, 8)",26.5817697406784,False,False,False,original_1000_states
trial07_episode04_task020,0.9999,27,"(7, 8)",30.016671096224833,False,False,False,original_1000_states
trial07_episode04_task024,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode04_task060,0.999,27,"(7, 8)",27.205746274209666,False,False,False,original_1000_states
trial07_episode04_task100,0.9999,27,"(7, 8)",50.772421503803365,False,False,False,original_1000_states
trial07_episode04_task140,0.9999,27,"(7, 8)",8.441040181813705,False,False,False,original_1000_states
trial07_episode04_task180,0.99,27,"(7, 8)",7.639999335937958,False,False,False,original_1000_states
trial07_episode05_task020,0.9999,27,"(7, 8)",24.950221086935095,False,False,False,original_1000_states
trial07_episode05_task040,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode05_task060,0.999,27,"(7, 8)",19.241562316466364,False,False,False,original_1000_states
trial07_episode05_task100,0.9999,27,"(7, 8)",41.62628961922757,False,False,False,original_1000_states
trial07_episode05_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode05_task180,0.99,27,"(7, 8)",15.022605029273556,False,False,False,original_1000_states
trial07_episode06_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode06_task049,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode06_task060,0.999,27,"(7, 8)",28.156898917803865,False,False,False,original_1000_states
trial07_episode06_task100,0.9999,27,"(7, 8)",34.85906769360912,False,False,False,original_1000_states
trial07_episode06_task140,0.9999,27,"(7, 8)",27.47496495272189,False,False,False,original_1000_states
trial07_episode06_task180,0.99,27,"(7, 8)",4.161651475634869,False,False,False,original_1000_states
trial07_episode07_task020,0.9999,27,"(7, 8)",50.246257309294364,False,False,False,original_1000_states
trial07_episode07_task059,0.9,27,"(7, 8)",1.4595505572072867,False,False,False,supplemental_0.9_states
trial07_episode07_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode07_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode07_task140,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode07_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode08_task020,0.9999,27,"(7, 8)",48.84579959142198,False,False,False,original_1000_states
trial07_episode08_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode08_task084,0.9,27,"(7, 8)",19.42929792885301,False,False,False,supplemental_0.9_states
trial07_episode08_task100,0.9999,27,"(7, 8)",49.93485655000887,False,False,False,original_1000_states
trial07_episode08_task140,0.9999,27,"(7, 8)",12.76380694941573,False,False,False,original_1000_states
trial07_episode08_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode09_task020,0.9999,27,"(7, 8)",12.57979612346061,False,False,False,original_1000_states
trial07_episode09_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode09_task099,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode09_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode09_task140,0.9999,27,"(7, 8)",29.38380378282937,False,False,False,original_1000_states
trial07_episode09_task180,0.99,27,"(7, 8)",37.292602207567626,False,False,False,original_1000_states
trial07_episode10_task020,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode10_task060,0.999,27,"(7, 8)",45.53536744202279,False,False,False,original_1000_states
trial07_episode10_task100,0.9999,27,"(7, 8)",19.170733142159406,False,False,False,original_1000_states
trial07_episode10_task102,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial07_episode10_task140,0.9999,26,"(6, 8)",59.97785029306127,False,False,False,original_1000_states
trial07_episode10_task180,0.99,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial07_episode11_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode11_task060,0.999,27,"(7, 8)",30.598848828491512,False,False,False,original_1000_states
trial07_episode11_task100,0.9999,27,"(7, 8)",54.88312420700713,False,False,False,original_1000_states
trial07_episode11_task109,0.9,27,"(7, 8)",32.67857711719692,False,False,False,supplemental_0.9_states
trial07_episode11_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial07_episode11_task180,0.99,27,"(7, 8)",25.38511177083295,False,False,False,original_1000_states
trial07_episode12_task020,0.9999,27,"(7, 8)",24.298434061492088,False,False,False,original_1000_states
trial07_episode12_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
